     t       numeric x    exact x     numeric v     exact v  
0.23100000  2.28951113  2.28951076  9.73437922  9.73437931
0.23150000  2.29437832  2.29437766  9.73323446  9.73323333
0.23200000  2.29924437  2.29924399  9.73208484  9.73208493
0.23250000  2.30411041  2.30410975  9.73093522  9.73093409
0.23300000  2.30897530  2.30897492  9.72978073  9.72978082
0.23350000  2.31384019  2.31383953  9.72862624  9.72862512
0.23400000  2.31870393  2.31870355  9.72746689  9.72746698
0.23450000  2.32356766  2.32356699  9.72630754  9.72630641
0.23500000  2.32843024  2.32842986  9.72514332  9.72514341
0.23550000  2.33329281  2.33329214  9.72397911  9.72397798
0.23600000  2.33815422  2.33815383  9.72281003  9.72281012
0.23650000  2.34301562  2.34301495  9.72164095  9.72163983
0.23700000  2.34787586  2.34787547  9.72046701  9.72046711
0.23750000  2.35273609  2.35273541  9.71929308  9.71929195
0.23800000  2.35759515  2.35759476  9.71811428  9.71811437
0.23850000  2.36245421  2.36245353  9.71693548  9.71693436
0.23900000  2.36731208  2.36731170  9.71575182  9.71575192
0.23950000  2.37216996  2.37216928  9.71456817  9.71456705
0.24000000  2.37702665  2.37702626  9.71337965  9.71337975
0.24050000  2.38188334  2.38188266  9.71219114  9.71219002
0.24100000  2.38673884  2.38673845  9.71099777  9.71099787
0.24150000  2.39159434  2.39159365  9.70980440  9.70980328
0.24200000  2.39644865  2.39644826  9.70860618  9.70860627
0.24250000  2.40130295  2.40130226  9.70740795  9.70740683
0.24300000  2.40615606  2.40615566  9.70620487  9.70620497
0.24350000  2.41100916  2.41100846  9.70500180  9.70500068
0.24400000  2.41586106  2.41586066  9.70379386  9.70379396
0.24450000  2.42071296  2.42071226  9.70258593  9.70258482
0.24500000  2.42556364  2.42556325  9.70137315  9.70137325
0.24550000  2.43041433  2.43041363  9.70016037  9.70015926
0.24600000  2.43526380  2.43526341  9.69894274  9.69894284
0.24650000  2.44011328  2.44011257  9.69772510  9.69772399
0.24700000  2.44496153  2.44496113  9.69650262  9.69650272
0.24750000  2.44980978  2.44980908  9.69528014  9.69527903
0.24800000  2.45465681  2.45465641  9.69405281  9.69405291
0.24850000  2.45950384  2.45950313  9.69282549  9.69282437
0.24900000  2.46434964  2.46434923  9.69159331  9.69159341
0.24950000  2.46919543  2.46919472  9.69036113  9.69036003
0.25000000  2.47404000  2.47403959  9.68912411  9.68912422
0.25050000  2.47888456  2.47888385  9.68788709  9.68788599
0.25100000  2.48372788  2.48372748  9.68664523  9.68664533
0.25150000  2.48857121  2.48857049  9.68540337  9.68540226
0.25200000  2.49341329  2.49341288  9.68415666  9.68415676
0.25250000  2.49825537  2.49825465  9.68290995  9.68290885
0.25300000  2.50309620  2.50309579  9.68165840  9.68165851
0.25350000  2.50793703  2.50793630  9.68040686  9.68040575
0.25400000  2.51277660  2.51277619  9.67915047  9.67915057
0.25450000  2.51761618  2.51761545  9.67789408  9.67789297
0.25500000  2.52245450  2.52245409  9.67663285  9.67663296
0.25550000  2.52729281  2.52729209  9.67537162  9.67537052
0.25600000  2.53212987  2.53212946  9.67410556  9.67410566
0.25650000  2.53696692  2.53696619  9.67283949  9.67283839
0.25700000  2.54180271  2.54180229  9.67156859  9.67156870
0.25750000  2.54663849  2.54663776  9.67029769  9.67029659
0.25800000  2.55147301  2.55147259  9.66902195  9.66902206
0.25850000  2.55630752  2.55630678  9.66774622  9.66774512
0.25900000  2.56114075  2.56114034  9.66646564  9.66646575
0.25950000  2.56597399  2.56597325  9.66518507  9.66518398
0.26000000  2.57080594  2.57080552  9.66389967  9.66389978
0.26050000  2.57563789  2.57563715  9.66261427  9.66261317
0.26100000  2.58046855  2.58046813  9.66132403  9.66132414
0.26150000  2.58529921  2.58529847  9.66003380  9.66003270
0.26200000  2.59012859  2.59012816  9.65873873  9.65873885
0.26250000  2.59495796  2.59495721  9.65744367  9.65744257
0.26300000  2.59978603  2.59978561  9.65614378  9.65614389
0.26350000  2.60461410  2.60461335  9.65484388  9.65484279
0.26400000  2.60944087  2.60944045  9.65353916  9.65353928
0.26450000  2.61426764  2.61426689  9.65223444  9.65223335
0.26500000  2.61909311  2.61909268  9.65092489  9.65092501
0.26550000  2.62391857  2.62391782  9.64961535  9.64961426
0.26600000  2.62874272  2.62874230  9.64830097  9.64830109
0.26650000  2.63356687  2.63356612  9.64698660  9.64698551
0.26700000  2.63838971  2.63838928  9.64566741  9.64566753
0.26750000  2.64321254  2.64321178  9.64434821  9.64434712
0.26800000  2.64803406  2.64803363  9.64302420  9.64302431
0.26850000  2.65285557  2.65285481  9.64170018  9.64169909
0.26900000  2.65767576  2.65767533  9.64037134  9.64037146
0.26950000  2.66249594  2.66249518  9.63904250  9.63904142
0.27000000  2.66731480  2.66731437  9.63770884  9.63770896
0.27050000  2.67213366  2.67213289  9.63637519  9.63637410
0.27100000  2.67695118  2.67695074  9.63503671  9.63503683
0.27150000  2.68176869  2.68176792  9.63369823  9.63369715
0.27200000  2.68658487  2.68658444  9.63235494  9.63235506
0.27250000  2.69140105  2.69140028  9.63101165  9.63101057
0.27300000  2.69621589  2.69621545  9.62966354  9.62966366
0.27350000  2.70103072  2.70102994  9.62831543  9.62831435
0.27400000  2.70584420  2.70584376  9.62696251  9.62696263
0.27450000  2.71065768  2.71065690  9.62560959  9.62560851
0.27500000  2.71546981  2.71546937  9.62425185  9.62425198
0.27550000  2.72028194  2.72028116  9.62289412  9.62289304
0.27600000  2.72509270  2.72509226  9.62153157  9.62153170
0.27650000  2.72990347  2.72990269  9.62016902  9.62016795
0.27700000  2.73471287  2.73471243  9.61880167  9.61880179
0.27750000  2.73952227  2.73952149  9.61743431  9.61743323
0.27800000  2.74433031  2.74432986  9.61606214  9.61606227
0.27850000  2.74913834  2.74913755  9.61468998  9.61468890
0.27900000  2.75394500  2.75394455  9.61331301  9.61331313
0.27950000  2.75875165  2.75875086  9.61193603  9.61193496
0.28000000  2.76355693  2.76355649  9.61055425  9.61055438
0.28050000  2.76836221  2.76836142  9.60917248  9.60917140
0.28100000  2.77316611  2.77316566  9.60778589  9.60778602
0.28150000  2.77797000  2.77796920  9.60639931  9.60639824
0.28200000  2.78277251  2.78277205  9.60500792  9.60500805
0.28250000  2.78757501  2.78757421  9.60361654  9.60361547
0.28300000  2.79237612  2.79237567  9.60222035  9.60222048
0.28350000  2.79717723  2.79717643  9.60082416  9.60082309
0.28400000  2.80197695  2.80197649  9.59942317  9.59942330
0.28450000  2.80677666  2.80677585  9.59802218  9.59802111
0.28500000  2.81157497  2.81157451  9.59661639  9.59661653
0.28550000  2.81637328  2.81637247  9.59521061  9.59520954
0.28600000  2.82117018  2.82116972  9.59380002  9.59380015
0.28650000  2.82596708  2.82596627  9.59238943  9.59238837
0.28700000  2.83076257  2.83076211  9.59097405  9.59097419
0.28750000  2.83555806  2.83555724  9.58955867  9.58955761
0.28800000  2.84035213  2.84035167  9.58813849  9.58813863
0.28850000  2.84514620  2.84514538  9.58671832  9.58671726
0.28900000  2.84993885  2.84993838  9.58529335  9.58529349
0.28950000  2.85473149  2.85473067  9.58386838  9.58386732
0.29000000  2.85952271  2.85952225  9.58243862  9.58243876
0.29050000  2.86431393  2.86431311  9.58100886  9.58100780
0.29100000  2.86910372  2.86910326  9.57957430  9.57957444
0.29150000  2.87389351  2.87389269  9.57813975  9.57813869
0.29200000  2.87868186  2.87868140  9.57670041  9.57670055
0.29250000  2.88347021  2.88346939  9.57526107  9.57526001
0.29300000  2.88825712  2.88825666  9.57381694  9.57381708
0.29350000  2.89304403  2.89304320  9.57237281  9.57237176
0.29400000  2.89782950  2.89782903  9.57092390  9.57092404
0.29450000  2.90261496  2.90261413  9.56947498  9.56947393
0.29500000  2.90739897  2.90739850  9.56802128  9.56802142
0.29550000  2.91218298  2.91218215  9.56656758  9.56656653
0.29600000  2.91696554  2.91696507  9.56510910  9.56510924
0.29650000  2.92174809  2.92174726  9.56365061  9.56364956
0.29700000  2.92652919  2.92652872  9.56218735  9.56218749
0.29750000  2.93131028  2.93130944  9.56072408  9.56072303
0.29800000  2.93608991  2.93608944  9.55925604  9.55925618
0.29850000  2.94086954  2.94086870  9.55778799  9.55778695
0.29900000  2.94564770  2.94564723  9.55631517  9.55631532
0.29950000  2.95042586  2.95042501  9.55484235  9.55484130
0.30000000  2.95520254  2.95520207  9.55336474  9.55336489
0.30050000  2.95997923  2.95997838  9.55188714  9.55188610
0.30100000  2.96475443  2.96475395  9.55040476  9.55040491
0.30150000  2.96952963  2.96952878  9.54892239  9.54892134
0.30200000  2.97430335  2.97430287  9.54743523  9.54743538
0.30250000  2.97907707  2.97907622  9.54594808  9.54594704
0.30300000  2.98384930  2.98384882  9.54445616  9.54445631
0.30350000  2.98862153  2.98862067  9.54296423  9.54296319
0.30400000  2.99339227  2.99339178  9.54146754  9.54146769
0.30450000  2.99816300  2.99816214  9.53997084  9.53996980
0.30500000  3.00293224  3.00293175  9.53846937  9.53846953
0.30550000  3.00770147  3.00770061  9.53696791  9.53696687
0.30600000  3.01246920  3.01246872  9.53546167  9.53546183
0.30650000  3.01723694  3.01723607  9.53395544  9.53395440
0.30700000  3.02200316  3.02200267  9.53244443  9.53244459
0.30750000  3.02676938  3.02676852  9.53093343  9.53093240
0.30800000  3.03153409  3.03153360  9.52941767  9.52941782
0.30850000  3.03629880  3.03629793  9.52790190  9.52790086
0.30900000  3.04106200  3.04106151  9.52638137  9.52638152
0.30950000  3.04582519  3.04582432  9.52486084  9.52485980
0.31000000  3.05058686  3.05058636  9.52333554  9.52333570
0.31050000  3.05534852  3.05534765  9.52181025  9.52180922
0.31100000  3.06010867  3.06010817  9.52028019  9.52028035
0.31150000  3.06486881  3.06486793  9.51875014  9.51874911
0.31200000  3.06962742  3.06962692  9.51721532  9.51721548
0.31250000  3.07438602  3.07438515  9.51568051  9.51567948
0.31300000  3.07914310  3.07914260  9.51414094  9.51414110
0.31350000  3.08390017  3.08389929  9.51260137  9.51260034
0.31400000  3.08865570  3.08865520  9.51105704  9.51105720
0.31450000  3.09341123  3.09341034  9.50951271  9.50951168
0.31500000  3.09816521  3.09816471  9.50796363  9.50796379
0.31550000  3.10291919  3.10291831  9.50641454  9.50641352
0.31600000  3.10767163  3.10767113  9.50486071  9.50486087
0.31650000  3.11242406  3.11242317  9.50330687  9.50330585
0.31700000  3.11717493  3.11717443  9.50174828  9.50174845
0.31750000  3.12192581  3.12192492  9.50018970  9.50018867
0.31800000  3.12667512  3.12667462  9.49862636  9.49862652
0.31850000  3.13142444  3.13142354  9.49706302  9.49706200
0.31900000  3.13617219  3.13617168  9.49549493  9.49549510
0.31950000  3.14091993  3.14091904  9.49392685  9.49392583
0.32000000  3.14566611  3.14566561  9.49235401  9.49235418
0.32050000  3.15041229  3.15041139  9.49078118  9.49078016
0.32100000  3.15515689  3.15515639  9.48920360  9.48920377
0.32150000  3.15990150  3.15990059  9.48762602  9.48762501
0.32200000  3.16464452  3.16464401  9.48604370  9.48604387
0.32250000  3.16938754  3.16938664  9.48446138  9.48446036
0.32300000  3.17412898  3.17412847  9.48287431  9.48287448
0.32350000  3.17887042  3.17886951  9.48128725  9.48128623
0.32400000  3.18361027  3.18360976  9.47969544  9.47969561
0.32450000  3.18835012  3.18834921  9.47810364  9.47810262
0.32500000  3.19308837  3.19308786  9.47650709  9.47650726
0.32550000  3.19782663  3.19782571  9.47491055  9.47490954
0.32600000  3.20256328  3.20256277  9.47330926  9.47330944
0.32650000  3.20729994  3.20729902  9.47170798  9.47170697
0.32700000  3.21203499  3.21203447  9.47010197  9.47010214
0.32750000  3.21677004  3.21676912  9.46849595  9.46849494
0.32800000  3.22150349  3.22150297  9.46688519  9.46688537
0.32850000  3.22623693  3.22623601  9.46527444  9.46527344
0.32900000  3.23096876  3.23096824  9.46365896  9.46365913
0.32950000  3.23570059  3.23569967  9.46204347  9.46204247
0.33000000  3.24043080  3.24043028  9.46042326  9.46042344
0.33050000  3.24516102  3.24516009  9.45880304  9.45880204
0.33100000  3.24988961  3.24988909  9.45717810  9.45717828
0.33150000  3.25461820  3.25461727  9.45555315  9.45555215
0.33200000  3.25934516  3.25934464  9.45392348  9.45392366
0.33250000  3.26407212  3.26407119  9.45229381  9.45229280
0.33300000  3.26879745  3.26879693  9.45065941  9.45065959
0.33350000  3.27352278  3.27352185  9.44902501  9.44902401
0.33400000  3.27824648  3.27824595  9.44738588  9.44738607
0.33450000  3.28297017  3.28296924  9.44574676  9.44574576
0.33500000  3.28769223  3.28769170  9.44410291  9.44410310
0.33550000  3.29241428  3.29241334  9.44245907  9.44245807
0.33600000  3.29713469  3.29713416  9.44081050  9.44081068
0.33650000  3.30185509  3.30185415  9.43916193  9.43916094
0.33700000  3.30657385  3.30657332  9.43750864  9.43750883
0.33750000  3.31129260  3.31129166  9.43585536  9.43585436
0.33800000  3.31600970  3.31600917  9.43419735  9.43419754
0.33850000  3.32072680  3.32072585  9.43253935  9.43253835
0.33900000  3.32544224  3.32544171  9.43087662  9.43087681
0.33950000  3.33015768  3.33015673  9.42921390  9.42921291
0.34000000  3.33487146  3.33487092  9.42754647  9.42754666
0.34050000  3.33958523  3.33958428  9.42587903  9.42587804
0.34100000  3.34429733  3.34429680  9.42420688  9.42420707
0.34150000  3.34900944  3.34900848  9.42253473  9.42253374
0.34200000  3.35371987  3.35371933  9.42085787  9.42085806
0.34250000  3.35843030  3.35842934  9.41918101  9.41918003
0.34300000  3.36313905  3.36313851  9.41749944  9.41749963
0.34350000  3.36784780  3.36784684  9.41581787  9.41581689
0.34400000  3.37255487  3.37255433  9.41413159  9.41413179
0.34450000  3.37726193  3.37726097  9.41244532  9.41244433
0.34500000  3.38196731  3.38196677  9.41075433  9.41075453
0.34550000  3.38667269  3.38667173  9.40906335  9.40906237
0.34600000  3.39137638  3.39137583  9.40736766  9.40736785
0.34650000  3.39608006  3.39607909  9.40567197  9.40567099
0.34700000  3.40078205  3.40078151  9.40397158  9.40397178
0.34750000  3.40548403  3.40548307  9.40227119  9.40227021
0.34800000  3.41018432  3.41018377  9.40056610  9.40056629
0.34850000  3.41488460  3.41488363  9.39886100  9.39886003
0.34900000  3.41958318  3.41958263  9.39715121  9.39715141
0.34950000  3.42428176  3.42428078  9.39544142  9.39544044
0.35000000  3.42897862  3.42897807  9.39372693  9.39372713
0.35050000  3.43367549  3.43367451  9.39201244  9.39201147
0.35100000  3.43837064  3.43837009  9.39029325  9.39029345
0.35150000  3.44306578  3.44306480  9.38857407  9.38857310
0.35200000  3.44775921  3.44775866  9.38685019  9.38685039
0.35250000  3.45245263  3.45245165  9.38512631  9.38512534
0.35300000  3.45714434  3.45714378  9.38339773  9.38339794
0.35350000  3.46183603  3.46183505  9.38166916  9.38166819
0.35400000  3.46652600  3.46652545  9.37993590  9.37993610
0.35450000  3.47121597  3.47121499  9.37820264  9.37820167
0.35500000  3.47590421  3.47590365  9.37646468  9.37646489
0.35550000  3.48059244  3.48059145  9.37472673  9.37472576
0.35600000  3.48527893  3.48527838  9.37298409  9.37298430
0.35650000  3.48996543  3.48996443  9.37124145  9.37124049
0.35700000  3.49465018  3.49464962  9.36949413  9.36949433
0.35750000  3.49933492  3.49933393  9.36774680  9.36774584
0.35800000  3.50401792  3.50401736  9.36599479  9.36599500
0.35850000  3.50870092  3.50869992  9.36424278  9.36424182
0.35900000  3.51338217  3.51338160  9.36248609  9.36248630
0.35950000  3.51806341  3.51806241  9.36072940  9.36072844
0.36000000  3.52274289  3.52274233  9.35896803  9.35896824
0.36050000  3.52742238  3.52742138  9.35720665  9.35720570
0.36100000  3.53210010  3.53209954  9.35544060  9.35544082
0.36150000  3.53677782  3.53677682  9.35367455  9.35367360
0.36200000  3.54145378  3.54145321  9.35190383  9.35190404
0.36250000  3.54612973  3.54612872  9.35013310  9.35013214
0.36300000  3.55080391  3.55080334  9.34835770  9.34835791
0.36350000  3.55547809  3.55547708  9.34658229  9.34658134
0.36400000  3.56015049  3.56014992  9.34480222  9.34480243
0.36450000  3.56482289  3.56482188  9.34302214  9.34302119
0.36500000  3.56949351  3.56949294  9.34123739  9.34123761
0.36550000  3.57416413  3.57416312  9.33945265  9.33945170
0.36600000  3.57883297  3.57883240  9.33766323  9.33766345
0.36650000  3.58350180  3.58350078  9.33587381  9.33587287
0.36700000  3.58816884  3.58816827  9.33407973  9.33407995
0.36750000  3.59283588  3.59283486  9.33228564  9.33228470
0.36800000  3.59750113  3.59750055  9.33048689  9.33048711
0.36850000  3.60216637  3.60216535  9.32868814  9.32868720
0.36900000  3.60682981  3.60682924  9.32688473  9.32688495
0.36950000  3.61149326  3.61149223  9.32508131  9.32508037
0.37000000  3.61615489  3.61615432  9.32327323  9.32327346
0.37050000  3.62081653  3.62081550  9.32146516  9.32146421
0.37100000  3.62547636  3.62547578  9.31965242  9.31965264
0.37150000  3.63013619  3.63013516  9.31783968  9.31783874
0.37200000  3.63479420  3.63479362  9.31602228  9.31602251
0.37250000  3.63945221  3.63945118  9.31420488  9.31420394
0.37300000  3.64410840  3.64410783  9.31238283  9.31238305
0.37350000  3.64876460  3.64876356  9.31056077  9.31055984
0.37400000  3.65341897  3.65341838  9.30873406  9.30873429
0.37450000  3.65807333  3.65807230  9.30690735  9.30690642
0.37500000  3.66272587  3.66272529  9.30507599  9.30507622
0.37550000  3.66737841  3.66737737  9.30324463  9.30324369
0.37600000  3.67202912  3.67202853  9.30140861  9.30140884
0.37650000  3.67667982  3.67667878  9.29957260  9.29957167
0.37700000  3.68132869  3.68132811  9.29773193  9.29773216
0.37750000  3.68597756  3.68597651  9.29589127  9.29589034
0.37800000  3.69062458  3.69062400  9.29404595  9.29404619
0.37850000  3.69527160  3.69527056  9.29220064  9.29219971
0.37900000  3.69991678  3.69991619  9.29035068  9.29035092
0.37950000  3.70456196  3.70456091  9.28850072  9.28849980
0.38000000  3.70920528  3.70920469  9.28664612  9.28664636
0.38050000  3.71384861  3.71384755  9.28479152  9.28479059
